PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Deck,FamilySize,IsAlone,Title,TitleGroup,TicketPrefix,FarePerPerson,TicketCount,AgeBand,FareBand,FamilySizeBand,Age_Pclass,FPP_Pclass,Sex_Pclass,IsAlone_Sex,log_Fare,log_FarePerPerson,SexBin,Age_Sex,AgeBand_Sex,Deck_Pclass,Age_sq,SurnameCount
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,S,U,7,0,Miss,Common,NONE,4.467857142857143,7,0,2,3,27.0,13.40357142857143,3,0,3.4742929367327062,1.6988867924884343,1,9.0,0_female,U_3,81.0,9
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,S,U,7,0,Miss,Common,NONE,4.467857142857143,7,0,2,3,33.0,13.40357142857143,3,0,3.4742929367327062,1.6988867924884343,1,11.0,0_female,U_3,121.0,9
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,S,U,2,0,Mr,Common,NONE,13.0,2,2,1,1,64.0,26.0,0,0,3.295836866004329,2.6390573296152584,0,0.0,2_male,U_2,1024.0,2
545,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C,C,2,0,Mr,Common,PC,53.2125,2,3,3,1,50.0,53.2125,0,0,4.676792929661059,3.9929115091614844,0,0.0,3_male,C_1,2500.0,1
546,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,S,U,1,1,Mr,Common,NONE,26.0,1,4,1,0,64.0,26.0,0,0,3.295836866004329,3.295836866004329,0,0.0,4_male,U_1,4096.0,1
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,S,U,2,0,Mrs,Common,NONE,13.0,2,1,1,1,38.0,26.0,2,0,3.295836866004329,2.6390573296152584,1,19.0,1_female,U_2,361.0,2
548,1,2,"Padro y Manent, Mr. Julian",male,30.0,0,0,SC/PARIS 2146,13.8625,C,U,1,1,Mr,Common,SC/PARIS,13.8625,1,2,1,0,60.0,27.725,0,0,2.6988412620169004,2.6988412620169004,0,0.0,2_male,U_2,900.0,1
549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,S,U,3,0,Mr,Common,NONE,6.841666666666666,3,2,1,1,99.0,20.525,0,0,3.0692150503137943,2.0594513968033334,0,0.0,2_male,U_3,1089.0,3
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,S,U,3,0,Master,Common,C.A.,12.25,2,0,2,1,16.0,24.5,0,0,3.6309854756950335,2.583997552432231,0,0.0,0_male,U_2,64.0,3
551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C,C,3,0,Mr,Common,NONE,36.9611,4,1,3,1,17.0,36.9611,0,0,4.717456363787216,3.6365619511933205,0,0.0,1_male,C_1,289.0,3
552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,S,U,1,1,Mr,Common,NONE,26.0,1,2,1,0,54.0,52.0,0,0,3.295836866004329,3.295836866004329,0,0.0,2_male,U_2,729.0,1
553,0,3,"O'Brien, Mr. Timothy",male,25.0,0,0,330979,7.8292,Q,U,1,1,Mr,Common,NONE,7.8292,1,2,0,0,75.0,23.4876,0,0,2.17806441028492,2.17806441028492,0,0.0,2_male,U_3,625.0,3
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,C,U,1,1,Mr,Common,NONE,7.225,1,2,0,0,66.0,21.674999999999997,0,0,2.1071782966514356,2.1071782966514356,0,0.0,2_male,U_3,484.0,1
555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,S,U,1,1,Miss,Common,NONE,7.775,1,2,0,0,66.0,23.325000000000003,3,1,2.1719067693519296,2.1719067693519296,1,22.0,2_female,U_3,484.0,1
556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,S,U,1,1,Mr,Common,NONE,26.55,1,4,1,0,62.0,26.55,0,0,3.3160025355989236,3.3160025355989236,0,0.0,4_male,U_1,3844.0,1
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,C,A,2,0,Royal,Royal,NONE,19.8,1,3,2,1,48.0,19.8,1,0,3.703768066607687,3.0349529867072724,1,48.0,3_female,A_1,2304.0,2
558,0,1,"Robbins, Mr. Victor",male,40.0,0,0,PC 17757,227.525,C,U,1,1,Mr,Common,PC,227.525,4,3,3,0,40.0,227.525,0,0,5.4316456135398825,5.4316456135398825,0,0.0,3_male,U_1,1600.0,1
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,S,E,3,0,Mrs,Common,NONE,26.55,3,3,2,1,39.0,26.55,1,0,4.390118804571218,3.3160025355989236,1,39.0,3_female,E_1,1521.0,3
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,S,U,2,0,Mrs,Common,NONE,8.7,1,3,1,1,108.0,26.099999999999998,3,0,2.91235066461494,2.272125885509337,1,36.0,3_female,U_3,1296.0,1
561,0,3,"Morrow, Mr. Thomas Rowan",male,25.0,0,0,372622,7.75,Q,U,1,1,Mr,Common,NONE,7.75,1,2,0,0,75.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,2_male,U_3,625.0,1
562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,3,0,0,120.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,3_male,U_3,1600.0,1
563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,S,U,1,1,Mr,Common,NONE,13.5,1,2,1,0,56.0,27.0,0,0,2.6741486494265287,2.6741486494265287,0,0.0,2_male,U_2,784.0,1
564,0,3,"Simmons, Mr. John",male,25.0,0,0,SOTON/OQ 392082,8.05,S,U,1,1,Mr,Common,SOTON/OQ,8.05,1,2,0,0,75.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,625.0,1
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,21.5,0,0,SOTON/O.Q. 392087,8.05,S,U,1,1,Miss,Common,SOTON/O.Q.,8.05,1,2,0,0,64.5,24.150000000000002,3,1,2.2027647577118348,2.2027647577118348,1,21.5,2_female,U_3,462.25,1
566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,S,U,3,0,Mr,Common,A/,8.049999999999999,2,2,1,1,72.0,24.15,0,0,3.224857896545748,2.2027647577118348,0,0.0,2_male,U_3,576.0,3
567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,1,0,0,57.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,1_male,U_3,361.0,1
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,S,U,5,0,Mrs,Common,NONE,4.215,4,2,1,2,87.0,12.645,3,0,3.0944457464900235,1.6515390884527357,1,29.0,2_female,U_3,841.0,4
569,0,3,"Doharr, Mr. Tannous",male,25.0,0,0,2686,7.2292,C,U,1,1,Mr,Common,NONE,7.2292,1,2,0,0,75.0,21.6876,0,0,2.1076888046179385,2.1076888046179385,0,0.0,2_male,U_3,625.0,1
570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,S,U,1,1,Mr,Common,NONE,7.8542,1,2,0,0,96.0,23.5626,0,0,2.180891922715322,2.180891922715322,0,0.0,2_male,U_3,1024.0,1
571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,S,U,1,1,Mr,Common,S.W./PP,10.5,1,4,1,0,124.0,21.0,0,0,2.4423470353692043,2.4423470353692043,0,0.0,4_male,U_2,3844.0,4
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,S,C,3,0,Mrs,Common,NONE,17.15973333333333,1,3,2,1,53.0,17.15973333333333,1,0,3.960416900617205,2.89920668877752,1,53.0,3_female,C_1,2809.0,1
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,S,E,1,1,Mr,Common,PC,26.3875,1,3,1,0,36.0,26.3875,0,0,3.3100867049215847,3.3100867049215847,0,0.0,3_male,E_1,1296.0,3
574,1,3,"Kelly, Miss. Mary",female,21.5,0,0,14312,7.75,Q,U,1,1,Miss,Common,NONE,7.75,1,2,0,0,64.5,23.25,3,1,2.169053700369523,2.169053700369523,1,21.5,2_female,U_3,462.25,4
575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,S,U,1,1,Mr,Common,A/,8.05,1,1,0,0,48.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,1_male,U_3,256.0,1
576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,S,U,1,1,Mr,Common,NONE,14.5,2,1,1,0,57.0,43.5,0,0,2.740840023925201,2.740840023925201,0,0.0,1_male,U_3,361.0,1
577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,S,U,1,1,Miss,Common,NONE,13.0,1,2,1,0,68.0,26.0,2,1,2.6390573296152584,2.6390573296152584,1,34.0,2_female,U_2,1156.0,1
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,S,E,2,0,Mrs,Common,NONE,27.95,2,3,2,1,39.0,27.95,1,0,4.041295341132285,3.3655702040190043,1,39.0,3_female,E_1,1521.0,2
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,21.5,1,0,2689,14.4583,C,U,2,0,Mrs,Common,NONE,7.22915,1,2,1,1,64.5,21.68745,3,0,2.738146075922933,2.107682728674724,1,21.5,2_female,U_3,462.25,1
580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,S,U,1,1,Mr,Common,STON/O,7.925,1,2,0,0,96.0,23.775,0,0,2.188856327665703,2.188856327665703,0,0.0,2_male,U_3,1024.0,3
581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,S,U,3,0,Miss,Common,NONE,10.0,1,2,1,1,50.0,20.0,2,0,3.4339872044851463,2.3978952727983707,1,25.0,2_female,U_2,625.0,1
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C,C,3,0,Mrs,Common,NONE,36.9611,4,3,3,1,39.0,36.9611,1,0,4.717456363787216,3.6365619511933205,1,39.0,3_female,C_1,1521.0,3
583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,S,U,1,1,Mr,Common,NONE,26.0,2,3,1,0,108.0,52.0,0,0,3.295836866004329,3.295836866004329,0,0.0,3_male,U_2,2916.0,1
584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,C,A,1,1,Mr,Common,NONE,40.125,1,3,2,0,36.0,40.125,0,0,3.716616209085536,3.716616209085536,0,0.0,3_male,A_1,1296.0,1
585,0,3,"Paulner, Mr. Uscher",male,25.0,0,0,3411,8.7125,C,U,1,1,Mr,Common,NONE,8.7125,1,2,0,0,75.0,26.137500000000003,0,0,2.2734137156937657,2.2734137156937657,0,0.0,2_male,U_3,625.0,1
586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,S,E,3,0,Miss,Common,NONE,26.55,3,1,2,1,18.0,26.55,1,0,4.390118804571218,3.3160025355989236,1,18.0,1_female,E_1,324.0,3
587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,S,U,1,1,Mr,Common,NONE,15.0,1,3,1,0,94.0,30.0,0,0,2.772588722239781,2.772588722239781,0,0.0,3_male,U_2,2209.0,1
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,C,B,3,0,Mr,Common,NONE,26.4,1,3,2,1,60.0,26.4,0,0,4.384523514872469,3.3105430133940246,0,0.0,3_male,B_1,3600.0,1
589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,2,0,0,66.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,484.0,1
590,0,3,"Murdlin, Mr. Joseph",male,25.0,0,0,A./5. 3235,8.05,S,U,1,1,Mr,Common,A./,8.05,1,2,0,0,75.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,625.0,1
591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,S,U,1,1,Mr,Common,STON/O,7.125,1,2,0,0,105.0,21.375,0,0,2.094945728215801,2.094945728215801,0,0.0,2_male,U_3,1225.0,1
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,C,D,2,0,Mrs,Common,NONE,39.13335,2,3,2,1,52.0,39.13335,1,0,4.37281811610993,3.6922076594889166,1,52.0,3_female,D_1,2704.0,1
593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,S,U,1,1,Mr,Common,A/,7.25,1,3,0,0,141.0,21.75,0,0,2.1102132003465894,2.1102132003465894,0,0.0,3_male,U_3,2209.0,1
594,0,3,"Bourke, Miss. Mary",female,21.5,0,2,364848,7.75,Q,U,3,0,Miss,Common,NONE,2.583333333333333,1,2,0,1,64.5,7.749999999999999,3,0,2.169053700369523,1.276293465905562,1,21.5,2_female,U_3,462.25,3
595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,S,U,2,0,Mr,Common,SC/AH,13.0,1,3,1,1,74.0,26.0,0,0,3.295836866004329,2.6390573296152584,0,0.0,3_male,U_2,1369.0,2
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,S,U,3,0,Mr,Common,NONE,8.049999999999999,3,3,1,1,108.0,24.15,0,0,3.224857896545748,2.2027647577118348,0,0.0,3_male,U_3,1296.0,3
597,1,2,"Leitch, Miss. Jessie Wills",female,28.0,0,0,248727,33.0,S,U,1,1,Miss,Common,NONE,33.0,3,2,2,0,56.0,66.0,2,1,3.5263605246161616,3.5263605246161616,1,28.0,2_female,U_2,784.0,1
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,S,U,1,1,Mr,Common,LINE,0.0,4,3,0,0,147.0,0.0,0,0,0.0,0.0,0,0.0,3_male,U_3,2401.0,6
599,0,3,"Boulos, Mr. Hanna",male,25.0,0,0,2664,7.225,C,U,1,1,Mr,Common,NONE,7.225,1,2,0,0,75.0,21.674999999999997,0,0,2.1071782966514356,2.1071782966514356,0,0.0,2_male,U_3,625.0,3
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,C,A,2,0,Royal,Royal,PC,28.4646,2,3,2,1,49.0,28.4646,0,0,4.0592215752427645,3.383189542769255,0,0.0,3_male,A_1,2401.0,2
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,S,U,4,0,Mrs,Common,NONE,6.75,2,2,1,2,48.0,13.5,2,0,3.332204510175204,2.0476928433652555,1,24.0,2_female,U_2,576.0,2
602,0,3,"Slabenoff, Mr. Petco",male,25.0,0,0,349214,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,75.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,625.0,1
603,0,1,"Harrington, Mr. Charles H",male,40.0,0,0,113796,42.4,S,U,1,1,Mr,Common,NONE,42.4,1,3,2,0,40.0,42.4,0,0,3.770459441106359,3.770459441106359,0,0.0,3_male,U_1,1600.0,1
604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,3,0,0,132.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,3_male,U_3,1936.0,1
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,C,U,1,1,Mr,Common,NONE,26.55,1,2,1,0,35.0,26.55,0,0,3.3160025355989236,3.3160025355989236,0,0.0,2_male,U_1,1225.0,1
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,S,U,2,0,Mr,Common,NONE,7.775,1,3,1,1,108.0,23.325000000000003,0,0,2.806386101823072,2.1719067693519296,0,0.0,3_male,U_3,1296.0,1
607,0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,90.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,900.0,1
608,1,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,S,U,1,1,Mr,Common,NONE,30.5,1,2,2,0,27.0,30.5,0,0,3.449987545831587,3.449987545831587,0,0.0,2_male,U_1,729.0,1
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,C,U,4,0,Mrs,Common,SC/Paris,10.3948,3,2,2,2,44.0,20.7896,2,0,3.7513658711253766,2.4331571109859165,1,22.0,2_female,U_2,484.0,3
610,1,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,S,C,1,1,Miss,Common,PC,153.4625,3,3,3,0,40.0,153.4625,1,1,5.039951348430309,5.039951348430309,1,40.0,3_female,C_1,1600.0,1
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,S,U,7,0,Mrs,Common,NONE,4.467857142857143,7,3,2,3,117.0,13.40357142857143,3,0,3.4742929367327062,1.6988867924884343,1,39.0,3_female,U_3,1521.0,9
612,0,3,"Jardin, Mr. Jose Neto",male,25.0,0,0,SOTON/O.Q. 3101305,7.05,S,U,1,1,Mr,Common,SOTON/O.Q.,7.05,1,2,0,0,75.0,21.15,0,0,2.0856720914304723,2.0856720914304723,0,0.0,2_male,U_3,625.0,1
613,1,3,"Murphy, Miss. Margaret Jane",female,21.5,1,0,367230,15.5,Q,U,2,0,Miss,Common,NONE,7.75,2,2,1,1,64.5,23.25,3,0,2.803360380906535,2.169053700369523,1,21.5,2_female,U_3,462.25,2
614,0,3,"Horgan, Mr. John",male,25.0,0,0,370377,7.75,Q,U,1,1,Mr,Common,NONE,7.75,1,2,0,0,75.0,23.25,0,0,2.169053700369523,2.169053700369523,0,0.0,2_male,U_3,625.0,1
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,S,U,1,1,Mr,Common,NONE,8.05,1,2,0,0,105.0,24.150000000000002,0,0,2.2027647577118348,2.2027647577118348,0,0.0,2_male,U_3,1225.0,1
616,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,S,U,4,0,Miss,Common,NONE,16.25,2,2,2,2,48.0,32.5,2,0,4.189654742026425,2.847812143477369,1,24.0,2_female,U_2,576.0,2
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,S,U,3,0,Mr,Common,NONE,4.8,2,2,1,1,102.0,14.399999999999999,0,0,2.7343675094195836,1.7578579175523736,0,0.0,2_male,U_3,1156.0,2
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,S,U,2,0,Mrs,Common,A/,8.05,2,2,1,1,78.0,24.150000000000002,3,0,2.8390784635086144,2.2027647577118348,1,26.0,2_female,U_3,676.0,2
619,1,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,S,F,4,0,Miss,Common,NONE,9.75,2,0,2,2,8.0,19.5,2,0,3.6888794541139363,2.3749057545736716,1,4.0,0_female,F_2,16.0,2
620,0,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,S,U,1,1,Mr,Common,NONE,10.5,1,2,1,0,52.0,21.0,0,0,2.4423470353692043,2.4423470353692043,0,0.0,2_male,U_2,676.0,1
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,C,U,2,0,Mr,Common,NONE,7.2271,2,2,1,1,81.0,21.6813,0,0,2.737880811060884,2.107433583211985,0,0.0,2_male,U_3,729.0,2
622,1,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,S,D,2,0,Mr,Common,NONE,26.2771,1,3,2,1,42.0,26.2771,0,0,3.9806942251907276,3.306047522339149,0,0.0,3_male,D_1,1764.0,1
623,1,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,C,U,3,0,Mr,Common,NONE,5.247233333333333,2,2,1,1,60.0,15.741699999999998,0,0,2.817902613071225,1.8321386990758308,0,0.0,2_male,U_3,400.0,2
624,0,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,S,U,1,1,Mr,Common,NONE,7.8542,1,2,0,0,63.0,23.5626,0,0,2.180891922715322,2.180891922715322,0,0.0,2_male,U_3,441.0,3
625,0,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,S,U,1,1,Mr,Common,NONE,16.1,2,2,1,0,63.0,48.300000000000004,0,0,2.8390784635086144,2.8390784635086144,0,0.0,2_male,U_3,441.0,1
626,0,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.3208,S,D,1,1,Mr,Common,NONE,32.3208,1,4,2,0,61.0,32.3208,0,0,3.5061818266142577,3.5061818266142577,0,0.0,4_male,D_1,3721.0,1
627,0,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,Q,U,1,1,Officer,Officer,NONE,12.35,1,3,1,0,114.0,24.7,0,0,2.5915163848462583,2.5915163848462583,0,0.0,3_male,U_2,3249.0,1
628,1,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.9583,S,D,1,1,Miss,Common,NONE,77.9583,3,2,2,0,21.0,77.9583,1,1,4.368919865004903,4.368919865004903,1,21.0,2_female,D_1,441.0,1
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,2,0,0,78.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,2_male,U_3,676.0,1
630,0,3,"O'Connell, Mr. Patrick D",male,25.0,0,0,334912,7.7333,Q,U,1,1,Mr,Common,NONE,7.7333,1,2,0,0,75.0,23.1999,0,0,2.167143305297764,2.167143305297764,0,0.0,2_male,U_3,625.0,1
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,S,A,1,1,Mr,Common,NONE,30.0,1,4,1,0,80.0,30.0,0,0,3.4339872044851463,3.4339872044851463,0,0.0,4_male,A_1,6400.0,1
632,0,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,S,U,1,1,Mr,Common,NONE,7.0542,1,3,0,0,153.0,21.162599999999998,0,0,2.086193694502369,2.086193694502369,0,0.0,3_male,U_3,2601.0,1
633,1,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,C,B,1,1,Officer,Officer,NONE,30.5,1,2,2,0,32.0,30.5,0,0,3.449987545831587,3.449987545831587,0,0.0,2_male,B_1,1024.0,1
634,0,1,"Parr, Mr. William Henry Marsh",male,40.0,0,0,112052,0.0,S,U,1,1,Mr,Common,NONE,0.0,1,3,0,0,40.0,0.0,0,0,0.0,0.0,0,0.0,3_male,U_1,1600.0,1
635,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,S,U,6,0,Miss,Common,NONE,4.65,6,0,1,3,27.0,13.950000000000001,3,0,3.3638415951183864,1.7316555451583497,1,9.0,0_female,U_3,81.0,6
636,1,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,S,U,1,1,Miss,Common,NONE,13.0,1,2,1,0,56.0,26.0,2,1,2.6390573296152584,2.6390573296152584,1,28.0,2_female,U_2,784.0,1
637,0,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,S,U,1,1,Mr,Common,STON/O,7.925,1,2,0,0,96.0,23.775,0,0,2.188856327665703,2.188856327665703,0,0.0,2_male,U_3,1024.0,1
638,0,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,S,U,3,0,Mr,Common,C.A.,8.75,3,2,1,1,62.0,17.5,0,0,3.305053521109253,2.277267285009756,0,0.0,2_male,U_2,961.0,3
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,S,U,6,0,Mrs,Common,NONE,6.614583333333333,6,3,2,3,123.0,19.84375,3,0,3.705920919968788,2.0300652682819424,1,41.0,3_female,U_3,1681.0,6
640,0,3,"Thorneycroft, Mr. Percival",male,25.0,1,0,376564,16.1,S,U,2,0,Mr,Common,NONE,8.05,2,2,1,1,75.0,24.150000000000002,0,0,2.8390784635086144,2.2027647577118348,0,0.0,2_male,U_3,625.0,2
641,0,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,S,U,1,1,Mr,Common,NONE,7.8542,1,2,0,0,60.0,23.5626,0,0,2.180891922715322,2.180891922715322,0,0.0,2_male,U_3,400.0,3
642,1,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,C,B,1,1,Miss,Common,PC,69.3,2,2,2,0,24.0,69.3,1,1,4.252771798816619,4.252771798816619,1,24.0,2_female,B_1,576.0,1
643,0,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,S,U,6,0,Miss,Common,NONE,4.65,6,0,1,3,6.0,13.950000000000001,3,0,3.3638415951183864,1.7316555451583497,1,2.0,0_female,U_3,4.0,6
644,1,3,"Foo, Mr. Choong",male,25.0,0,0,1601,56.4958,S,U,1,1,Mr,Common,NONE,56.4958,7,2,2,0,75.0,169.4874,0,0,4.05171190165724,4.05171190165724,0,0.0,2_male,U_3,625.0,1
645,1,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,C,U,4,0,Miss,Common,NONE,4.814575,4,0,1,2,2.25,14.443724999999999,3,0,3.0085645861193133,1.7603676964552861,1,0.75,0_female,U_3,0.5625,4
646,1,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,C,D,2,0,Mr,Common,PC,38.3646,3,3,2,1,48.0,38.3646,0,0,4.353230991152628,3.672866935273995,0,0.0,3_male,D_1,2304.0,4
647,0,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,S,U,1,1,Mr,Common,NONE,7.8958,1,1,0,0,57.0,23.6874,0,0,2.1855792552411137,2.1855792552411137,0,0.0,1_male,U_3,361.0,1
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,C,A,1,1,Officer,Officer,NONE,35.5,1,3,2,0,56.0,35.5,0,0,3.597312260588446,3.597312260588446,0,0.0,3_male,A_1,3136.0,1
649,0,3,"Willey, Mr. Edward",male,25.0,0,0,S.O./P.P. 751,7.55,S,U,1,1,Mr,Common,S.O./P.P.,7.55,1,2,0,0,75.0,22.65,0,0,2.145931282948669,2.145931282948669,0,0.0,2_male,U_3,625.0,1
650,1,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,S,U,1,1,Miss,Common,CA.,7.55,1,2,0,0,69.0,22.65,3,1,2.145931282948669,2.145931282948669,1,23.0,2_female,U_3,529.0,2
